Measurement: I_leakage
  step	MIN(i(V1))	FROM	TO
  5420	-6.13245e-06	-0.707	0.707
  5421	-7.92558e-06	-0.707	0.707
  5422	-7.06825e-06	-0.707	0.707
  5423	-8.37289e-06	-0.707	0.707
  5424	-6.52853e-06	-0.707	0.707
  5425	-7.22244e-06	-0.707	0.707
  5426	-8.43801e-06	-0.707	0.707
  5427	-6.01551e-06	-0.707	0.707
  5428	-8.89098e-06	-0.707	0.707
  5429	-7.58257e-06	-0.707	0.707
  5430	-7.37669e-06	-0.707	0.707
  5431	-9.24259e-06	-0.707	0.707
  5432	-8.79735e-06	-0.707	0.707
  5433	-7.44893e-06	-0.707	0.707
  5434	-7.98925e-06	-0.707	0.707
  5435	-6.6806e-06	-0.707	0.707
  5436	-7.09714e-06	-0.707	0.707
  5437	-6.22687e-06	-0.707	0.707
  5438	-6.73055e-06	-0.707	0.707
  5439	-5.39052e-06	-0.707	0.707
  5440	-8.51755e-06	-0.707	0.707
  5441	-8.17844e-06	-0.707	0.707
  5442	-1.2143e-05	-0.707	0.707
  5443	-1.00116e-05	-0.707	0.707
  5444	-7.9241e-06	-0.707	0.707
  5445	-8.71297e-06	-0.707	0.707
  5446	-8.60982e-06	-0.707	0.707
  5447	-1.10207e-05	-0.707	0.707
  5448	-6.6921e-06	-0.707	0.707
  5449	-6.9575e-06	-0.707	0.707
  5450	-8.43154e-06	-0.707	0.707
  5451	-8.57874e-06	-0.707	0.707
  5452	-8.39354e-06	-0.707	0.707
  5453	-7.8104e-06	-0.707	0.707
  5454	-9.06018e-06	-0.707	0.707
  5455	-7.40256e-06	-0.707	0.707
  5456	-8.04187e-06	-0.707	0.707
  5457	-7.0506e-06	-0.707	0.707
  5458	-4.57346e-06	-0.707	0.707
  5459	-1.07972e-05	-0.707	0.707
  5460	-1.15937e-05	-0.707	0.707
  5461	-9.62721e-06	-0.707	0.707
  5462	-5.43141e-06	-0.707	0.707
  5463	-9.62731e-06	-0.707	0.707
  5464	-6.60175e-06	-0.707	0.707
  5465	-7.16817e-06	-0.707	0.707
  5466	-9.70764e-06	-0.707	0.707
  5467	-7.82341e-06	-0.707	0.707
  5468	-7.67828e-06	-0.707	0.707
  5469	-8.68305e-06	-0.707	0.707
  5470	-5.80402e-06	-0.707	0.707
  5471	-1.00996e-05	-0.707	0.707
  5472	-8.25598e-06	-0.707	0.707
  5473	-6.16007e-06	-0.707	0.707
  5474	-9.82218e-06	-0.707	0.707
  5475	-8.1021e-06	-0.707	0.707
  5476	-7.31609e-06	-0.707	0.707
  5477	-6.69175e-06	-0.707	0.707
  5478	-9.89881e-06	-0.707	0.707
  5479	-6.37254e-06	-0.707	0.707
  5480	-6.65441e-06	-0.707	0.707
  5481	-8.84453e-06	-0.707	0.707
  5482	-6.57576e-06	-0.707	0.707
  5483	-8.77021e-06	-0.707	0.707
  5484	-8.54942e-06	-0.707	0.707
  5485	-8.76438e-06	-0.707	0.707
  5486	-7.25506e-06	-0.707	0.707
  5487	-9.58051e-06	-0.707	0.707
  5488	-7.27449e-06	-0.707	0.707
  5489	-8.05141e-06	-0.707	0.707
  5490	-8.12443e-06	-0.707	0.707
  5491	-7.80416e-06	-0.707	0.707
  5492	-7.2115e-06	-0.707	0.707
  5493	-8.09371e-06	-0.707	0.707
  5494	-8.30774e-06	-0.707	0.707
  5495	-9.58215e-06	-0.707	0.707
  5496	-7.09693e-06	-0.707	0.707
  5497	-7.1143e-06	-0.707	0.707
  5498	-8.97875e-06	-0.707	0.707
  5499	-9.08202e-06	-0.707	0.707
  5500	-8.4631e-06	-0.707	0.707
  5501	-9.19632e-06	-0.707	0.707
  5502	-7.55464e-06	-0.707	0.707
  5503	-1.23645e-05	-0.707	0.707
  5504	-8.55843e-06	-0.707	0.707
  5505	-6.70834e-06	-0.707	0.707
  5506	-9.87418e-06	-0.707	0.707
  5507	-7.2117e-06	-0.707	0.707
  5508	-7.21236e-06	-0.707	0.707
  5509	-8.72916e-06	-0.707	0.707
  5510	-1.00076e-05	-0.707	0.707
  5511	-7.56475e-06	-0.707	0.707
  5512	-1.01854e-05	-0.707	0.707
  5513	-8.50066e-06	-0.707	0.707
  5514	-5.99411e-06	-0.707	0.707
  5515	-8.80526e-06	-0.707	0.707
  5516	-1.15879e-05	-0.707	0.707
  5517	-7.39262e-06	-0.707	0.707
  5518	-8.78483e-06	-0.707	0.707
  5519	-1.19465e-05	-0.707	0.707
  5520	-9.12916e-06	-0.707	0.707
  5521	-1.02272e-05	-0.707	0.707
  5522	-8.94774e-06	-0.707	0.707
  5523	-6.15832e-06	-0.707	0.707
  5524	-8.60288e-06	-0.707	0.707
  5525	-4.4763e-06	-0.707	0.707
  5526	-1.0022e-05	-0.707	0.707
  5527	-8.20647e-06	-0.707	0.707
  5528	-6.87586e-06	-0.707	0.707
  5529	-9.70882e-06	-0.707	0.707
  5530	-9.58704e-06	-0.707	0.707
  5531	-8.40772e-06	-0.707	0.707
  5532	-8.64979e-06	-0.707	0.707
  5533	-7.59216e-06	-0.707	0.707
  5534	-8.1487e-06	-0.707	0.707
  5535	-7.44054e-06	-0.707	0.707
  5536	-1.18224e-05	-0.707	0.707
  5537	-7.64949e-06	-0.707	0.707
  5538	-1.09069e-05	-0.707	0.707
  5539	-7.22893e-06	-0.707	0.707
  5540	-6.70099e-06	-0.707	0.707
  5541	-1.06397e-05	-0.707	0.707
  5542	-7.96137e-06	-0.707	0.707
  5543	-7.36e-06	-0.707	0.707
  5544	-6.80395e-06	-0.707	0.707
  5545	-9.46919e-06	-0.707	0.707
  5546	-1.13812e-05	-0.707	0.707
  5547	-8.86131e-06	-0.707	0.707
  5548	-7.31224e-06	-0.707	0.707
  5549	-5.78307e-06	-0.707	0.707
  5550	-6.53035e-06	-0.707	0.707
  5551	-8.81502e-06	-0.707	0.707
  5552	-8.69122e-06	-0.707	0.707
  5553	-6.83051e-06	-0.707	0.707
  5554	-6.17921e-06	-0.707	0.707
  5555	-9.15944e-06	-0.707	0.707
  5556	-9.69096e-06	-0.707	0.707
  5557	-9.68984e-06	-0.707	0.707
  5558	-8.00582e-06	-0.707	0.707
  5559	-8.73062e-06	-0.707	0.707
  5560	-8.94161e-06	-0.707	0.707
  5561	-8.01777e-06	-0.707	0.707
  5562	-1.09581e-05	-0.707	0.707
  5563	-1.00129e-05	-0.707	0.707
  5564	-6.56484e-06	-0.707	0.707
  5565	-9.11625e-06	-0.707	0.707
  5566	-7.60288e-06	-0.707	0.707
  5567	-7.41791e-06	-0.707	0.707
  5568	-8.16688e-06	-0.707	0.707
  5569	-1.12466e-05	-0.707	0.707
  5570	-5.71863e-06	-0.707	0.707
  5571	-7.17795e-06	-0.707	0.707
  5572	-9.00902e-06	-0.707	0.707
  5573	-8.24355e-06	-0.707	0.707
  5574	-9.87927e-06	-0.707	0.707
  5575	-8.67368e-06	-0.707	0.707
  5576	-6.53362e-06	-0.707	0.707
  5577	-7.9093e-06	-0.707	0.707
  5578	-9.02987e-06	-0.707	0.707
  5579	-9.11147e-06	-0.707	0.707
  5580	-6.70383e-06	-0.707	0.707
  5581	-8.6746e-06	-0.707	0.707
  5582	-6.74477e-06	-0.707	0.707
  5583	-9.90287e-06	-0.707	0.707
  5584	-9.56344e-06	-0.707	0.707
  5585	-7.98449e-06	-0.707	0.707
  5586	-9.21033e-06	-0.707	0.707
  5587	-7.53034e-06	-0.707	0.707
  5588	-8.46899e-06	-0.707	0.707
  5589	-6.28091e-06	-0.707	0.707
  5590	-7.43908e-06	-0.707	0.707
  5591	-7.85964e-06	-0.707	0.707
  5592	-1.33146e-05	-0.707	0.707
  5593	-9.20869e-06	-0.707	0.707
  5594	-8.76701e-06	-0.707	0.707
  5595	-5.41395e-06	-0.707	0.707
  5596	-7.90492e-06	-0.707	0.707
  5597	-9.06851e-06	-0.707	0.707
  5598	-6.56288e-06	-0.707	0.707
  5599	-1.15717e-05	-0.707	0.707
  5600	-8.73489e-06	-0.707	0.707
  5601	-1.10863e-05	-0.707	0.707
  5602	-8.36154e-06	-0.707	0.707
  5603	-6.35715e-06	-0.707	0.707
  5604	-8.2545e-06	-0.707	0.707
  5605	-8.53831e-06	-0.707	0.707
  5606	-8.65929e-06	-0.707	0.707
  5607	-8.82051e-06	-0.707	0.707
  5608	-8.48595e-06	-0.707	0.707
  5609	-6.21976e-06	-0.707	0.707
  5610	-9.30297e-06	-0.707	0.707
  5611	-5.27953e-06	-0.707	0.707
  5612	-9.44945e-06	-0.707	0.707
  5613	-9.49631e-06	-0.707	0.707
  5614	-9.24402e-06	-0.707	0.707
  5615	-8.05106e-06	-0.707	0.707
  5616	-9.04683e-06	-0.707	0.707
  5617	-7.88976e-06	-0.707	0.707
  5618	-8.70449e-06	-0.707	0.707
  5619	-8.45445e-06	-0.707	0.707
  5620	-1.10952e-05	-0.707	0.707
  5621	-9.22175e-06	-0.707	0.707
  5622	-7.48572e-06	-0.707	0.707
  5623	-5.98668e-06	-0.707	0.707
  5624	-9.74284e-06	-0.707	0.707
  5625	-9.92852e-06	-0.707	0.707
  5626	-7.53302e-06	-0.707	0.707
  5627	-9.21207e-06	-0.707	0.707
  5628	-9.05267e-06	-0.707	0.707
  5629	-7.79647e-06	-0.707	0.707
  5630	-1.0052e-05	-0.707	0.707
  5631	-1.20087e-05	-0.707	0.707
  5632	-8.64136e-06	-0.707	0.707
  5633	-1.00227e-05	-0.707	0.707
  5634	-8.26227e-06	-0.707	0.707
  5635	-9.45495e-06	-0.707	0.707
  5636	-6.68793e-06	-0.707	0.707
  5637	-9.35322e-06	-0.707	0.707
  5638	-7.54977e-06	-0.707	0.707
  5639	-1.08125e-05	-0.707	0.707
  5640	-7.10439e-06	-0.707	0.707
  5641	-7.4586e-06	-0.707	0.707
  5642	-8.17502e-06	-0.707	0.707
  5643	-1.18515e-05	-0.707	0.707
  5644	-9.73963e-06	-0.707	0.707
  5645	-9.66586e-06	-0.707	0.707
  5646	-9.1008e-06	-0.707	0.707
  5647	-7.7421e-06	-0.707	0.707
  5648	-7.40368e-06	-0.707	0.707
  5649	-9.26225e-06	-0.707	0.707
  5650	-7.27979e-06	-0.707	0.707
  5651	-5.86351e-06	-0.707	0.707
  5652	-8.29052e-06	-0.707	0.707
  5653	-1.15796e-05	-0.707	0.707
  5654	-9.88259e-06	-0.707	0.707
  5655	-1.02275e-05	-0.707	0.707
  5656	-1.12972e-05	-0.707	0.707
  5657	-7.18562e-06	-0.707	0.707
  5658	-7.57302e-06	-0.707	0.707
  5659	-8.7856e-06	-0.707	0.707
  5660	-6.07408e-06	-0.707	0.707
  5661	-1.09183e-05	-0.707	0.707
  5662	-8.91486e-06	-0.707	0.707
  5663	-6.93555e-06	-0.707	0.707
  5664	-9.13202e-06	-0.707	0.707
  5665	-9.61563e-06	-0.707	0.707
  5666	-9.98665e-06	-0.707	0.707
  5667	-9.40586e-06	-0.707	0.707
  5668	-8.42907e-06	-0.707	0.707
  5669	-1.06652e-05	-0.707	0.707
  5670	-8.89485e-06	-0.707	0.707
  5671	-7.33075e-06	-0.707	0.707
  5672	-6.47328e-06	-0.707	0.707
  5673	-7.45657e-06	-0.707	0.707
  5674	-8.72324e-06	-0.707	0.707
  5675	-7.37241e-06	-0.707	0.707
  5676	-1.00017e-05	-0.707	0.707
  5677	-5.39248e-06	-0.707	0.707
  5678	-1.01657e-05	-0.707	0.707
  5679	-7.75581e-06	-0.707	0.707
  5680	-5.84064e-06	-0.707	0.707
  5681	-7.35687e-06	-0.707	0.707
  5682	-9.21971e-06	-0.707	0.707
  5683	-8.99724e-06	-0.707	0.707
  5684	-7.78578e-06	-0.707	0.707
  5685	-6.57985e-06	-0.707	0.707
  5686	-6.29669e-06	-0.707	0.707
  5687	-9.03626e-06	-0.707	0.707
  5688	-7.89231e-06	-0.707	0.707
  5689	-8.54963e-06	-0.707	0.707
  5690	-8.47336e-06	-0.707	0.707
  5691	-5.61926e-06	-0.707	0.707
  5692	-9.49957e-06	-0.707	0.707
  5693	-7.47202e-06	-0.707	0.707
  5694	-7.19479e-06	-0.707	0.707
  5695	-7.77072e-06	-0.707	0.707
  5696	-8.49192e-06	-0.707	0.707
  5697	-9.88557e-06	-0.707	0.707
  5698	-7.88324e-06	-0.707	0.707
  5699	-1.13378e-05	-0.707	0.707
  5700	-8.09678e-06	-0.707	0.707
  5701	-8.29733e-06	-0.707	0.707
  5702	-7.55762e-06	-0.707	0.707
  5703	-8.87712e-06	-0.707	0.707
  5704	-8.78182e-06	-0.707	0.707
  5705	-7.4854e-06	-0.707	0.707
  5706	-1.03163e-05	-0.707	0.707
  5707	-8.80739e-06	-0.707	0.707
  5708	-1.22325e-05	-0.707	0.707
  5709	-9.48231e-06	-0.707	0.707
  5710	-8.08699e-06	-0.707	0.707
  5711	-9.31724e-06	-0.707	0.707
  5712	-7.67103e-06	-0.707	0.707
  5713	-1.03243e-05	-0.707	0.707
  5714	-7.33401e-06	-0.707	0.707
  5715	-1.11438e-05	-0.707	0.707
  5716	-1.00209e-05	-0.707	0.707
  5717	-1.03052e-05	-0.707	0.707
  5718	-6.76086e-06	-0.707	0.707
  5719	-8.0912e-06	-0.707	0.707
  5720	-7.09705e-06	-0.707	0.707
  5721	-7.7362e-06	-0.707	0.707
  5722	-1.0679e-05	-0.707	0.707
  5723	-6.08331e-06	-0.707	0.707
  5724	-9.2379e-06	-0.707	0.707
  5725	-1.04746e-05	-0.707	0.707
  5726	-9.09774e-06	-0.707	0.707
  5727	-6.3141e-06	-0.707	0.707
  5728	-8.41764e-06	-0.707	0.707
  5729	-9.27791e-06	-0.707	0.707
  5730	-8.36578e-06	-0.707	0.707
  5731	-5.42464e-06	-0.707	0.707
  5732	-8.13858e-06	-0.707	0.707
  5733	-6.5386e-06	-0.707	0.707
  5734	-7.68606e-06	-0.707	0.707
  5735	-9.97684e-06	-0.707	0.707
  5736	-8.24599e-06	-0.707	0.707
  5737	-7.25915e-06	-0.707	0.707
  5738	-6.55705e-06	-0.707	0.707
  5739	-8.44981e-06	-0.707	0.707
  5740	-7.75336e-06	-0.707	0.707
  5741	-1.05966e-05	-0.707	0.707
  5742	-8.05833e-06	-0.707	0.707
  5743	-7.58014e-06	-0.707	0.707
  5744	-8.36841e-06	-0.707	0.707
  5745	-1.01202e-05	-0.707	0.707
  5746	-7.76896e-06	-0.707	0.707
  5747	-1.0924e-05	-0.707	0.707
  5748	-8.55091e-06	-0.707	0.707
  5749	-1.09644e-05	-0.707	0.707
  5750	-7.61804e-06	-0.707	0.707
  5751	-9.19422e-06	-0.707	0.707
  5752	-8.10158e-06	-0.707	0.707
  5753	-9.90156e-06	-0.707	0.707
  5754	-1.03722e-05	-0.707	0.707
  5755	-8.70999e-06	-0.707	0.707
  5756	-6.96988e-06	-0.707	0.707
  5757	-9.00315e-06	-0.707	0.707
  5758	-7.53562e-06	-0.707	0.707
  5759	-7.13816e-06	-0.707	0.707
  5760	-7.64831e-06	-0.707	0.707
  5761	-8.04109e-06	-0.707	0.707
  5762	-1.02933e-05	-0.707	0.707
  5763	-1.11296e-05	-0.707	0.707
  5764	-8.18523e-06	-0.707	0.707
  5765	-7.84945e-06	-0.707	0.707
  5766	-9.8856e-06	-0.707	0.707
  5767	-9.84956e-06	-0.707	0.707
  5768	-9.53936e-06	-0.707	0.707
  5769	-7.83622e-06	-0.707	0.707
  5770	-5.81344e-06	-0.707	0.707
  5771	-1.13052e-05	-0.707	0.707
  5772	-9.43495e-06	-0.707	0.707
  5773	-7.5794e-06	-0.707	0.707
  5774	-6.53461e-06	-0.707	0.707
  5775	-1.04145e-05	-0.707	0.707
  5776	-6.35472e-06	-0.707	0.707
  5777	-6.96547e-06	-0.707	0.707
  5778	-8.22638e-06	-0.707	0.707
  5779	-7.11961e-06	-0.707	0.707
  5780	-6.54883e-06	-0.707	0.707
  5781	-7.97607e-06	-0.707	0.707
  5782	-8.12886e-06	-0.707	0.707
  5783	-1.00006e-05	-0.707	0.707
  5784	-7.98422e-06	-0.707	0.707
  5785	-8.48725e-06	-0.707	0.707
  5786	-1.13789e-05	-0.707	0.707
  5787	-7.6125e-06	-0.707	0.707
  5788	-8.95051e-06	-0.707	0.707
  5789	-8.581e-06	-0.707	0.707
  5790	-7.50019e-06	-0.707	0.707
  5791	-6.65443e-06	-0.707	0.707
  5792	-7.94315e-06	-0.707	0.707
  5793	-9.99385e-06	-0.707	0.707
  5794	-8.60668e-06	-0.707	0.707
  5795	-8.55811e-06	-0.707	0.707
  5796	-7.32578e-06	-0.707	0.707
  5797	-8.91839e-06	-0.707	0.707
  5798	-8.60782e-06	-0.707	0.707
  5799	-9.52724e-06	-0.707	0.707
  5800	-6.71662e-06	-0.707	0.707
  5801	-9.28624e-06	-0.707	0.707
  5802	-8.01306e-06	-0.707	0.707
  5803	-5.62494e-06	-0.707	0.707
  5804	-6.37153e-06	-0.707	0.707
  5805	-9.70911e-06	-0.707	0.707
  5806	-8.24883e-06	-0.707	0.707
  5807	-5.46686e-06	-0.707	0.707
  5808	-7.64526e-06	-0.707	0.707
  5809	-8.66563e-06	-0.707	0.707
  5810	-8.23674e-06	-0.707	0.707
  5811	-9.2028e-06	-0.707	0.707
  5812	-8.13864e-06	-0.707	0.707
  5813	-9.57695e-06	-0.707	0.707
  5814	-7.40814e-06	-0.707	0.707
  5815	-1.0981e-05	-0.707	0.707
  5816	-8.32766e-06	-0.707	0.707
  5817	-7.90128e-06	-0.707	0.707
  5818	-7.86367e-06	-0.707	0.707
  5819	-7.37147e-06	-0.707	0.707
  5820	-1.1989e-05	-0.707	0.707
  5821	-7.92519e-06	-0.707	0.707
  5822	-1.12746e-05	-0.707	0.707
  5823	-9.653e-06	-0.707	0.707
  5824	-8.13689e-06	-0.707	0.707
  5825	-7.78009e-06	-0.707	0.707
  5826	-3.56212e-06	-0.707	0.707
  5827	-7.51654e-06	-0.707	0.707
  5828	-7.19632e-06	-0.707	0.707
  5829	-5.13938e-06	-0.707	0.707
  5830	-1.18321e-05	-0.707	0.707
  5831	-6.67885e-06	-0.707	0.707
  5832	-8.88275e-06	-0.707	0.707
  5833	-8.6402e-06	-0.707	0.707
  5834	-8.97705e-06	-0.707	0.707
  5835	-7.22339e-06	-0.707	0.707
  5836	-8.89557e-06	-0.707	0.707
  5837	-1.02971e-05	-0.707	0.707
  5838	-7.74877e-06	-0.707	0.707
  5839	-8.00183e-06	-0.707	0.707
  5840	-8.14894e-06	-0.707	0.707
  5841	-7.11871e-06	-0.707	0.707
  5842	-8.23194e-06	-0.707	0.707
  5843	-1.13061e-05	-0.707	0.707
  5844	-7.17729e-06	-0.707	0.707
  5845	-7.48874e-06	-0.707	0.707
  5846	-8.71145e-06	-0.707	0.707
  5847	-7.99752e-06	-0.707	0.707
  5848	-8.0573e-06	-0.707	0.707
  5849	-7.79853e-06	-0.707	0.707
  5850	-7.62411e-06	-0.707	0.707
  5851	-9.43034e-06	-0.707	0.707
  5852	-7.44387e-06	-0.707	0.707
  5853	-1.18777e-05	-0.707	0.707
  5854	-7.53959e-06	-0.707	0.707
  5855	-6.15924e-06	-0.707	0.707
  5856	-1.15705e-05	-0.707	0.707
  5857	-8.42278e-06	-0.707	0.707
  5858	-9.27983e-06	-0.707	0.707
  5859	-7.60956e-06	-0.707	0.707
  5860	-7.20526e-06	-0.707	0.707
  5861	-1.19817e-05	-0.707	0.707
  5862	-9.03016e-06	-0.707	0.707
  5863	-8.69945e-06	-0.707	0.707
  5864	-8.62178e-06	-0.707	0.707
  5865	-8.69036e-06	-0.707	0.707
  5866	-8.33453e-06	-0.707	0.707
  5867	-8.00731e-06	-0.707	0.707
  5868	-8.19416e-06	-0.707	0.707
  5869	-1.02182e-05	-0.707	0.707
  5870	-9.46116e-06	-0.707	0.707
  5871	-8.20872e-06	-0.707	0.707
  5872	-1.14866e-05	-0.707	0.707
  5873	-9.08599e-06	-0.707	0.707
  5874	-6.72361e-06	-0.707	0.707
  5875	-1.11393e-05	-0.707	0.707
  5876	-6.6768e-06	-0.707	0.707
  5877	-8.75223e-06	-0.707	0.707
  5878	-6.19986e-06	-0.707	0.707
  5879	-8.47957e-06	-0.707	0.707
  5880	-7.6337e-06	-0.707	0.707
  5881	-1.05741e-05	-0.707	0.707
  5882	-8.33929e-06	-0.707	0.707
  5883	-6.47788e-06	-0.707	0.707
  5884	-8.30868e-06	-0.707	0.707
  5885	-1.19097e-05	-0.707	0.707
  5886	-7.83102e-06	-0.707	0.707
  5887	-1.06938e-05	-0.707	0.707
  5888	-6.72857e-06	-0.707	0.707
  5889	-5.70735e-06	-0.707	0.707
  5890	-1.03138e-05	-0.707	0.707
  5891	-1.01527e-05	-0.707	0.707
  5892	-8.67242e-06	-0.707	0.707
  5893	-7.19021e-06	-0.707	0.707
  5894	-6.66251e-06	-0.707	0.707
  5895	-8.90503e-06	-0.707	0.707
  5896	-7.35699e-06	-0.707	0.707
  5897	-5.88644e-06	-0.707	0.707
  5898	-1.09277e-05	-0.707	0.707
  5899	-7.96305e-06	-0.707	0.707
  5900	-1.03183e-05	-0.707	0.707
  5901	-5.9736e-06	-0.707	0.707
  5902	-6.39754e-06	-0.707	0.707
  5903	-7.33771e-06	-0.707	0.707
  5904	-7.53547e-06	-0.707	0.707
  5905	-1.11901e-05	-0.707	0.707
  5906	-8.82935e-06	-0.707	0.707
  5907	-6.95029e-06	-0.707	0.707
  5908	-7.57676e-06	-0.707	0.707
  5909	-8.57013e-06	-0.707	0.707
  5910	-8.5929e-06	-0.707	0.707
  5911	-1.11269e-05	-0.707	0.707
  5912	-6.7757e-06	-0.707	0.707
  5913	-9.56571e-06	-0.707	0.707
  5914	-7.43736e-06	-0.707	0.707
  5915	-1.16659e-05	-0.707	0.707
  5916	-7.50307e-06	-0.707	0.707
  5917	-6.45849e-06	-0.707	0.707
  5918	-1.0898e-05	-0.707	0.707
  5919	-1.02156e-05	-0.707	0.707
  5920	-1.11363e-05	-0.707	0.707
  5921	-1.05508e-05	-0.707	0.707
  5922	-8.10654e-06	-0.707	0.707
  5923	-8.02371e-06	-0.707	0.707
  5924	-7.92572e-06	-0.707	0.707
  5925	-7.16426e-06	-0.707	0.707
  5926	-8.02036e-06	-0.707	0.707
  5927	-7.21013e-06	-0.707	0.707
  5928	-9.17228e-06	-0.707	0.707
  5929	-8.97661e-06	-0.707	0.707
  5930	-7.75046e-06	-0.707	0.707
  5931	-7.59059e-06	-0.707	0.707
  5932	-8.44183e-06	-0.707	0.707
  5933	-9.76992e-06	-0.707	0.707
  5934	-1.01318e-05	-0.707	0.707
  5935	-9.63023e-06	-0.707	0.707
  5936	-8.80128e-06	-0.707	0.707
  5937	-8.92308e-06	-0.707	0.707
  5938	-8.09866e-06	-0.707	0.707
  5939	-7.27902e-06	-0.707	0.707
  5940	-9.71121e-06	-0.707	0.707
  5941	-1.16897e-05	-0.707	0.707
  5942	-8.65746e-06	-0.707	0.707
  5943	-8.54464e-06	-0.707	0.707
  5944	-8.70816e-06	-0.707	0.707
  5945	-8.59042e-06	-0.707	0.707
  5946	-7.15404e-06	-0.707	0.707
  5947	-9.43954e-06	-0.707	0.707
  5948	-1.02774e-05	-0.707	0.707
  5949	-8.23369e-06	-0.707	0.707
  5950	-9.08868e-06	-0.707	0.707
  5951	-8.37742e-06	-0.707	0.707
  5952	-9.12394e-06	-0.707	0.707
  5953	-8.51134e-06	-0.707	0.707
  5954	-7.8566e-06	-0.707	0.707
  5955	-7.36783e-06	-0.707	0.707
  5956	-9.30304e-06	-0.707	0.707
  5957	-1.01993e-05	-0.707	0.707
  5958	-7.78177e-06	-0.707	0.707
  5959	-7.11613e-06	-0.707	0.707
  5960	-7.33873e-06	-0.707	0.707
  5961	-8.24825e-06	-0.707	0.707
  5962	-7.5198e-06	-0.707	0.707
  5963	-9.01913e-06	-0.707	0.707
  5964	-1.32354e-05	-0.707	0.707
  5965	-8.8249e-06	-0.707	0.707
  5966	-7.85452e-06	-0.707	0.707
  5967	-1.05809e-05	-0.707	0.707
  5968	-9.13105e-06	-0.707	0.707
  5969	-7.29917e-06	-0.707	0.707
  5970	-1.25572e-05	-0.707	0.707
  5971	-7.23058e-06	-0.707	0.707
  5972	-9.76082e-06	-0.707	0.707
  5973	-6.93517e-06	-0.707	0.707
  5974	-8.50771e-06	-0.707	0.707
  5975	-7.43392e-06	-0.707	0.707
  5976	-7.74362e-06	-0.707	0.707
  5977	-6.99946e-06	-0.707	0.707
  5978	-8.94651e-06	-0.707	0.707
  5979	-7.98686e-06	-0.707	0.707
  5980	-7.69222e-06	-0.707	0.707
  5981	-8.93146e-06	-0.707	0.707
  5982	-9.74502e-06	-0.707	0.707
  5983	-6.98464e-06	-0.707	0.707
  5984	-8.29474e-06	-0.707	0.707
  5985	-9.20142e-06	-0.707	0.707
  5986	-8.77464e-06	-0.707	0.707
  5987	-8.56217e-06	-0.707	0.707
  5988	-8.09544e-06	-0.707	0.707
  5989	-9.9387e-06	-0.707	0.707
  5990	-9.86709e-06	-0.707	0.707
  5991	-8.13154e-06	-0.707	0.707
  5992	-8.58859e-06	-0.707	0.707
  5993	-8.94598e-06	-0.707	0.707
  5994	-7.54687e-06	-0.707	0.707
  5995	-7.79025e-06	-0.707	0.707
  5996	-7.00599e-06	-0.707	0.707
  5997	-9.92764e-06	-0.707	0.707
  5998	-9.47499e-06	-0.707	0.707
  5999	-8.09613e-06	-0.707	0.707
  6000	-9.69239e-06	-0.707	0.707
  6001	-1.06688e-05	-0.707	0.707
  6002	-6.99252e-06	-0.707	0.707
  6003	-5.97274e-06	-0.707	0.707
  6004	-8.50988e-06	-0.707	0.707
  6005	-9.76033e-06	-0.707	0.707
  6006	-9.70906e-06	-0.707	0.707
  6007	-8.25432e-06	-0.707	0.707
  6008	-1.02336e-05	-0.707	0.707
  6009	-6.14059e-06	-0.707	0.707
  6010	-8.78135e-06	-0.707	0.707
  6011	-1.03878e-05	-0.707	0.707
  6012	-8.66857e-06	-0.707	0.707
  6013	-8.83063e-06	-0.707	0.707
  6014	-8.81983e-06	-0.707	0.707
  6015	-1.03686e-05	-0.707	0.707
  6016	-8.9338e-06	-0.707	0.707
  6017	-1.10374e-05	-0.707	0.707
  6018	-5.5451e-06	-0.707	0.707
  6019	-8.18069e-06	-0.707	0.707
  6020	-9.71447e-06	-0.707	0.707
  6021	-5.35473e-06	-0.707	0.707
  6022	-8.00052e-06	-0.707	0.707
  6023	-8.9378e-06	-0.707	0.707
  6024	-8.72284e-06	-0.707	0.707
  6025	-7.16173e-06	-0.707	0.707
  6026	-7.81136e-06	-0.707	0.707
  6027	-7.89618e-06	-0.707	0.707
  6028	-1.04824e-05	-0.707	0.707
  6029	-8.56753e-06	-0.707	0.707
  6030	-7.08569e-06	-0.707	0.707
  6031	-7.48564e-06	-0.707	0.707
  6032	-7.09107e-06	-0.707	0.707
  6033	-6.21812e-06	-0.707	0.707
  6034	-1.05281e-05	-0.707	0.707
  6035	-5.96742e-06	-0.707	0.707
  6036	-7.13273e-06	-0.707	0.707
  6037	-6.94001e-06	-0.707	0.707
  6038	-7.6607e-06	-0.707	0.707
  6039	-7.13731e-06	-0.707	0.707
  6040	-4.77856e-06	-0.707	0.707
  6041	-1.07541e-05	-0.707	0.707
  6042	-6.68662e-06	-0.707	0.707
  6043	-9.24538e-06	-0.707	0.707
  6044	-5.64278e-06	-0.707	0.707
  6045	-6.87002e-06	-0.707	0.707
  6046	-7.8394e-06	-0.707	0.707
  6047	-8.30423e-06	-0.707	0.707
  6048	-7.90001e-06	-0.707	0.707
  6049	-1.08217e-05	-0.707	0.707
  6050	-1.09631e-05	-0.707	0.707
  6051	-7.84431e-06	-0.707	0.707
  6052	-8.48623e-06	-0.707	0.707
  6053	-8.94497e-06	-0.707	0.707
  6054	-8.07104e-06	-0.707	0.707
