Measurement: I_leakage
  step	MIN(i(V1))	FROM	TO
  8159	-7.47152e-06	-0.566	0.566
  8160	-4.79696e-06	-0.566	0.566
  8161	-3.77766e-06	-0.566	0.566
  8162	-3.78931e-06	-0.566	0.566
  8163	-3.93784e-06	-0.566	0.566
  8164	-3.91492e-06	-0.566	0.566
  8165	-2.79767e-06	-0.566	0.566
  8166	-3.22884e-06	-0.566	0.566
  8167	-3.57234e-06	-0.566	0.566
  8168	-3.88197e-06	-0.566	0.566
  8169	-3.21009e-06	-0.566	0.566
  8170	-2.21453e-06	-0.566	0.566
  8171	-1.40626e-06	-0.566	0.566
  8172	-5.27473e-06	-0.566	0.566
  8173	-4.7231e-06	-0.566	0.566
  8174	-5.84041e-06	-0.566	0.566
  8175	-3.89827e-06	-0.566	0.566
  8176	-3.61331e-06	-0.566	0.566
  8177	-3.80335e-06	-0.566	0.566
  8178	-5.17274e-06	-0.566	0.566
  8179	-4.10961e-06	-0.566	0.566
  8180	-3.66594e-06	-0.566	0.566
  8181	-4.41254e-06	-0.566	0.566
  8182	-4.41469e-06	-0.566	0.566
  8183	-2.85727e-06	-0.566	0.566
  8184	-1.40978e-06	-0.566	0.566
  8185	-2.68263e-06	-0.566	0.566
  8186	-4.30831e-06	-0.566	0.566
  8187	-2.88474e-06	-0.566	0.566
  8188	-3.31769e-06	-0.566	0.566
  8189	-3.96682e-06	-0.566	0.566
  8190	-3.28113e-06	-0.566	0.566
  8191	-2.93337e-06	-0.566	0.566
  8192	-5.0337e-06	-0.566	0.566
  8193	-4.34744e-06	-0.566	0.566
  8194	-4.50251e-06	-0.566	0.566
  8195	-4.8873e-06	-0.566	0.566
  8196	-3.51769e-06	-0.566	0.566
  8197	-3.87262e-06	-0.566	0.566
  8198	-4.26738e-06	-0.566	0.566
  8199	-3.96979e-06	-0.566	0.566
  8200	-3.11161e-06	-0.566	0.566
  8201	-4.30456e-06	-0.566	0.566
  8202	-4.30637e-06	-0.566	0.566
  8203	-5.05012e-06	-0.566	0.566
  8204	-3.68163e-06	-0.566	0.566
  8205	-3.64248e-06	-0.566	0.566
  8206	-2.1576e-06	-0.566	0.566
  8207	-4.46314e-06	-0.566	0.566
  8208	-4.5772e-06	-0.566	0.566
  8209	-5.009e-06	-0.566	0.566
  8210	-2.60056e-06	-0.566	0.566
  8211	-3.62271e-06	-0.566	0.566
  8212	-3.46902e-06	-0.566	0.566
  8213	-2.46821e-06	-0.566	0.566
  8214	-1.91442e-06	-0.566	0.566
  8215	-3.85404e-06	-0.566	0.566
  8216	-2.86818e-06	-0.566	0.566
  8217	-1.80804e-06	-0.566	0.566
  8218	-4.08207e-06	-0.566	0.566
  8219	-3.30623e-06	-0.566	0.566
  8220	-3.32421e-06	-0.566	0.566
  8221	-3.79618e-06	-0.566	0.566
  8222	-4.13593e-06	-0.566	0.566
  8223	-3.83699e-06	-0.566	0.566
  8224	-3.22742e-06	-0.566	0.566
  8225	-3.34697e-06	-0.566	0.566
  8226	-3.09914e-06	-0.566	0.566
  8227	-5.02057e-06	-0.566	0.566
  8228	-2.34964e-06	-0.566	0.566
  8229	-2.5887e-06	-0.566	0.566
  8230	-3.78519e-06	-0.566	0.566
  8231	-2.60982e-06	-0.566	0.566
  8232	-4.64826e-06	-0.566	0.566
  8233	-2.00177e-06	-0.566	0.566
  8234	-5.06101e-06	-0.566	0.566
  8235	-4.6804e-06	-0.566	0.566
  8236	-4.81112e-06	-0.566	0.566
  8237	-2.0716e-06	-0.566	0.566
  8238	-5.12531e-06	-0.566	0.566
  8239	-3.08496e-06	-0.566	0.566
  8240	-4.95181e-06	-0.566	0.566
  8241	-3.19775e-06	-0.566	0.566
  8242	-2.98739e-06	-0.566	0.566
  8243	-3.30145e-06	-0.566	0.566
  8244	-5.37016e-06	-0.566	0.566
  8245	-4.71679e-06	-0.566	0.566
  8246	-3.18292e-06	-0.566	0.566
  8247	-3.46998e-06	-0.566	0.566
  8248	-4.02537e-06	-0.566	0.566
  8249	-3.64984e-06	-0.566	0.566
  8250	-3.17359e-06	-0.566	0.566
  8251	-4.8743e-06	-0.566	0.566
  8252	-4.44158e-06	-0.566	0.566
  8253	-3.92927e-06	-0.566	0.566
  8254	-3.16185e-06	-0.566	0.566
  8255	-4.17863e-06	-0.566	0.566
  8256	-4.51986e-06	-0.566	0.566
  8257	-5.28232e-06	-0.566	0.566
  8258	-1.77619e-06	-0.566	0.566
  8259	-1.83468e-06	-0.566	0.566
  8260	-3.31791e-06	-0.566	0.566
  8261	-2.98105e-06	-0.566	0.566
  8262	-3.49083e-06	-0.566	0.566
  8263	-3.69992e-06	-0.566	0.566
  8264	-3.3436e-06	-0.566	0.566
  8265	-4.32052e-06	-0.566	0.566
  8266	-3.69529e-06	-0.566	0.566
  8267	-4.08924e-06	-0.566	0.566
  8268	-5.24044e-06	-0.566	0.566
  8269	-3.92352e-06	-0.566	0.566
  8270	-2.74208e-06	-0.566	0.566
  8271	-3.60823e-06	-0.566	0.566
  8272	-1.85827e-06	-0.566	0.566
  8273	-3.20221e-06	-0.566	0.566
  8274	-3.44336e-06	-0.566	0.566
  8275	-5.05883e-06	-0.566	0.566
  8276	-4.78891e-06	-0.566	0.566
  8277	-3.14217e-06	-0.566	0.566
  8278	-2.83699e-06	-0.566	0.566
  8279	-4.12296e-06	-0.566	0.566
  8280	-4.43985e-06	-0.566	0.566
  8281	-3.10731e-06	-0.566	0.566
  8282	-3.65949e-06	-0.566	0.566
  8283	-4.63886e-06	-0.566	0.566
  8284	-4.4638e-06	-0.566	0.566
  8285	-1.70902e-06	-0.566	0.566
  8286	-5.26334e-06	-0.566	0.566
  8287	-2.36476e-06	-0.566	0.566
  8288	-3.38171e-06	-0.566	0.566
  8289	-4.32876e-06	-0.566	0.566
  8290	-3.38778e-06	-0.566	0.566
  8291	-2.58222e-06	-0.566	0.566
  8292	-2.02806e-06	-0.566	0.566
  8293	-2.3104e-06	-0.566	0.566
  8294	-3.40448e-06	-0.566	0.566
  8295	-4.65925e-06	-0.566	0.566
  8296	-4.36613e-06	-0.566	0.566
  8297	-4.97428e-06	-0.566	0.566
  8298	-6.24622e-06	-0.566	0.566
  8299	-4.70528e-06	-0.566	0.566
  8300	-2.87382e-06	-0.566	0.566
  8301	-4.342e-06	-0.566	0.566
  8302	-3.81654e-06	-0.566	0.566
  8303	-4.09811e-06	-0.566	0.566
  8304	-4.58629e-06	-0.566	0.566
  8305	-3.03988e-06	-0.566	0.566
  8306	-3.70223e-06	-0.566	0.566
  8307	-3.65208e-06	-0.566	0.566
  8308	-5.62682e-06	-0.566	0.566
  8309	-2.89509e-06	-0.566	0.566
  8310	-2.88799e-06	-0.566	0.566
  8311	-4.56278e-06	-0.566	0.566
  8312	-2.77861e-06	-0.566	0.566
  8313	-5.7062e-06	-0.566	0.566
  8314	-3.92665e-06	-0.566	0.566
  8315	-3.68466e-06	-0.566	0.566
  8316	-3.62328e-06	-0.566	0.566
  8317	-3.58964e-06	-0.566	0.566
  8318	-6.43925e-06	-0.566	0.566
  8319	-5.70451e-06	-0.566	0.566
  8320	-2.22944e-06	-0.566	0.566
  8321	-5.4875e-06	-0.566	0.566
  8322	-3.37793e-06	-0.566	0.566
  8323	-2.78283e-06	-0.566	0.566
  8324	-3.11029e-06	-0.566	0.566
  8325	-4.55848e-06	-0.566	0.566
  8326	-5.32414e-06	-0.566	0.566
  8327	-4.32741e-06	-0.566	0.566
  8328	-3.90904e-06	-0.566	0.566
  8329	-3.4038e-06	-0.566	0.566
  8330	-1.82351e-06	-0.566	0.566
  8331	-2.62913e-06	-0.566	0.566
  8332	-3.68405e-06	-0.566	0.566
  8333	-4.20738e-06	-0.566	0.566
  8334	-4.05374e-06	-0.566	0.566
  8335	-2.92312e-06	-0.566	0.566
  8336	-2.92052e-06	-0.566	0.566
  8337	-4.66304e-06	-0.566	0.566
  8338	-3.78377e-06	-0.566	0.566
  8339	-2.29201e-06	-0.566	0.566
  8340	-3.61633e-06	-0.566	0.566
  8341	-5.64833e-06	-0.566	0.566
  8342	-2.67476e-06	-0.566	0.566
  8343	-4.31925e-06	-0.566	0.566
  8344	-3.43579e-06	-0.566	0.566
  8345	-3.07421e-06	-0.566	0.566
  8346	-3.57015e-06	-0.566	0.566
  8347	-4.43592e-06	-0.566	0.566
  8348	-3.08406e-06	-0.566	0.566
  8349	-3.73476e-06	-0.566	0.566
  8350	-5.93397e-06	-0.566	0.566
  8351	-4.73832e-06	-0.566	0.566
  8352	-2.93193e-06	-0.566	0.566
  8353	-2.91951e-06	-0.566	0.566
  8354	-4.43445e-06	-0.566	0.566
  8355	-4.68782e-06	-0.566	0.566
  8356	-5.30627e-06	-0.566	0.566
  8357	-2.45437e-06	-0.566	0.566
  8358	-4.67844e-06	-0.566	0.566
  8359	-2.90391e-06	-0.566	0.566
  8360	-5.24219e-06	-0.566	0.566
  8361	-5.23813e-06	-0.566	0.566
  8362	-2.93569e-06	-0.566	0.566
  8363	-4.50445e-06	-0.566	0.566
  8364	-4.3409e-06	-0.566	0.566
  8365	-2.15112e-06	-0.566	0.566
  8366	-3.29687e-06	-0.566	0.566
  8367	-4.83731e-06	-0.566	0.566
  8368	-4.55939e-06	-0.566	0.566
  8369	-4.83423e-06	-0.566	0.566
  8370	-2.28431e-06	-0.566	0.566
  8371	-3.92013e-06	-0.566	0.566
  8372	-5.15206e-06	-0.566	0.566
  8373	-4.45186e-06	-0.566	0.566
  8374	-3.50443e-06	-0.566	0.566
  8375	-2.56422e-06	-0.566	0.566
  8376	-2.07401e-06	-0.566	0.566
  8377	-4.54466e-06	-0.566	0.566
  8378	-2.99096e-06	-0.566	0.566
  8379	-4.12379e-06	-0.566	0.566
  8380	-3.56692e-06	-0.566	0.566
  8381	-5.02362e-06	-0.566	0.566
  8382	-5.56893e-06	-0.566	0.566
  8383	-2.78429e-06	-0.566	0.566
  8384	-2.39276e-06	-0.566	0.566
  8385	-2.17109e-06	-0.566	0.566
  8386	-4.52496e-06	-0.566	0.566
  8387	-3.53434e-06	-0.566	0.566
  8388	-5.73555e-06	-0.566	0.566
  8389	-6.20479e-06	-0.566	0.566
  8390	-3.74492e-06	-0.566	0.566
  8391	-3.93315e-06	-0.566	0.566
  8392	-4.28997e-06	-0.566	0.566
  8393	-1.92426e-06	-0.566	0.566
  8394	-4.02827e-06	-0.566	0.566
  8395	-3.19501e-06	-0.566	0.566
  8396	-4.41014e-06	-0.566	0.566
  8397	-3.7895e-06	-0.566	0.566
  8398	-3.71214e-06	-0.566	0.566
  8399	-4.17695e-06	-0.566	0.566
  8400	-3.55099e-06	-0.566	0.566
  8401	-3.35326e-06	-0.566	0.566
  8402	-2.91157e-06	-0.566	0.566
  8403	-3.18821e-06	-0.566	0.566
  8404	-3.75239e-06	-0.566	0.566
  8405	-3.13905e-06	-0.566	0.566
  8406	-3.9322e-06	-0.566	0.566
  8407	-3.78956e-06	-0.566	0.566
  8408	-2.54696e-06	-0.566	0.566
  8409	-4.82117e-06	-0.566	0.566
  8410	-2.37004e-06	-0.566	0.566
  8411	-3.35883e-06	-0.566	0.566
  8412	-4.02068e-06	-0.566	0.566
  8413	-2.36367e-06	-0.566	0.566
  8414	-3.30992e-06	-0.566	0.566
  8415	-3.23667e-06	-0.566	0.566
  8416	-3.95888e-06	-0.566	0.566
  8417	-3.95451e-06	-0.566	0.566
  8418	-4.55217e-06	-0.566	0.566
  8419	-1.13292e-06	-0.566	0.566
  8420	-2.66341e-06	-0.566	0.566
  8421	-2.24685e-06	-0.566	0.566
  8422	-2.08001e-06	-0.566	0.566
  8423	-3.09954e-06	-0.566	0.566
  8424	-1.49942e-06	-0.566	0.566
  8425	-4.19418e-06	-0.566	0.566
  8426	-4.19754e-06	-0.566	0.566
  8427	-3.93541e-06	-0.566	0.566
  8428	-3.97615e-06	-0.566	0.566
  8429	-3.08951e-06	-0.566	0.566
  8430	-4.28669e-06	-0.566	0.566
  8431	-4.17767e-06	-0.566	0.566
  8432	-3.732e-06	-0.566	0.566
  8433	-2.42231e-06	-0.566	0.566
  8434	-2.40034e-06	-0.566	0.566
  8435	-4.15119e-06	-0.566	0.566
  8436	-4.287e-06	-0.566	0.566
  8437	-4.21572e-06	-0.566	0.566
  8438	-4.24764e-06	-0.566	0.566
  8439	-3.53841e-06	-0.566	0.566
  8440	-2.53665e-06	-0.566	0.566
  8441	-3.52983e-06	-0.566	0.566
  8442	-1.1024e-06	-0.566	0.566
  8443	-3.9976e-06	-0.566	0.566
  8444	-2.39265e-06	-0.566	0.566
  8445	-2.4863e-06	-0.566	0.566
  8446	-4.48519e-06	-0.566	0.566
  8447	-4.5406e-06	-0.566	0.566
  8448	-3.39819e-06	-0.566	0.566
  8449	-3.42861e-06	-0.566	0.566
  8450	-3.58069e-06	-0.566	0.566
  8451	-3.96467e-06	-0.566	0.566
  8452	-5.82568e-06	-0.566	0.566
  8453	-2.87498e-06	-0.566	0.566
  8454	-2.98155e-06	-0.566	0.566
  8455	-4.92174e-06	-0.566	0.566
  8456	-4.11522e-06	-0.566	0.566
  8457	-3.13499e-06	-0.566	0.566
  8458	-4.15008e-06	-0.566	0.566
  8459	-3.13645e-06	-0.566	0.566
  8460	-2.19756e-06	-0.566	0.566
  8461	-5.04153e-06	-0.566	0.566
  8462	-2.96989e-06	-0.566	0.566
  8463	-3.38219e-06	-0.566	0.566
  8464	-4.87456e-06	-0.566	0.566
  8465	-3.13641e-06	-0.566	0.566
  8466	-3.64043e-06	-0.566	0.566
  8467	-4.69946e-06	-0.566	0.566
  8468	-2.88526e-06	-0.566	0.566
  8469	-5.49276e-06	-0.566	0.566
  8470	-2.17109e-06	-0.566	0.566
  8471	-4.57193e-06	-0.566	0.566
  8472	-3.2573e-06	-0.566	0.566
  8473	-4.41812e-06	-0.566	0.566
  8474	-2.7997e-06	-0.566	0.566
  8475	-3.84223e-06	-0.566	0.566
  8476	-6.30417e-06	-0.566	0.566
  8477	-2.14332e-06	-0.566	0.566
  8478	-3.44607e-06	-0.566	0.566
  8479	-1.80768e-06	-0.566	0.566
  8480	-2.46393e-06	-0.566	0.566
  8481	-4.54043e-06	-0.566	0.566
  8482	-2.86186e-06	-0.566	0.566
  8483	-3.44753e-06	-0.566	0.566
  8484	-2.04679e-06	-0.566	0.566
  8485	-3.60921e-06	-0.566	0.566
  8486	-1.96857e-06	-0.566	0.566
  8487	-4.46424e-06	-0.566	0.566
  8488	-3.96601e-06	-0.566	0.566
  8489	-2.98805e-06	-0.566	0.566
  8490	-2.77845e-06	-0.566	0.566
  8491	-3.47378e-06	-0.566	0.566
  8492	-3.3497e-06	-0.566	0.566
  8493	-3.28041e-06	-0.566	0.566
  8494	-4.04017e-06	-0.566	0.566
  8495	-3.26918e-06	-0.566	0.566
  8496	-2.79532e-06	-0.566	0.566
  8497	-4.14872e-06	-0.566	0.566
  8498	-5.06001e-06	-0.566	0.566
  8499	-3.56692e-06	-0.566	0.566
  8500	-2.79298e-06	-0.566	0.566
  8501	-4.27144e-06	-0.566	0.566
  8502	-1.54328e-06	-0.566	0.566
  8503	-3.52077e-06	-0.566	0.566
  8504	-2.50611e-06	-0.566	0.566
  8505	-3.58032e-06	-0.566	0.566
  8506	-4.05016e-06	-0.566	0.566
  8507	-3.07854e-06	-0.566	0.566
  8508	-3.85666e-06	-0.566	0.566
  8509	-3.49214e-06	-0.566	0.566
  8510	-3.53176e-06	-0.566	0.566
  8511	-3.78359e-06	-0.566	0.566
  8512	-2.61507e-06	-0.566	0.566
  8513	-2.93249e-06	-0.566	0.566
  8514	-2.91868e-06	-0.566	0.566
  8515	-2.91623e-06	-0.566	0.566
  8516	-2.84408e-06	-0.566	0.566
  8517	-4.56526e-06	-0.566	0.566
  8518	-3.54761e-06	-0.566	0.566
  8519	-3.38201e-06	-0.566	0.566
  8520	-3.70469e-06	-0.566	0.566
  8521	-3.74109e-06	-0.566	0.566
  8522	-4.31012e-06	-0.566	0.566
  8523	-5.4607e-06	-0.566	0.566
  8524	-3.12936e-06	-0.566	0.566
  8525	-2.07807e-06	-0.566	0.566
  8526	-2.64306e-06	-0.566	0.566
  8527	-2.54161e-06	-0.566	0.566
  8528	-3.3654e-06	-0.566	0.566
  8529	-4.61173e-06	-0.566	0.566
  8530	-4.99778e-06	-0.566	0.566
  8531	-3.70461e-06	-0.566	0.566
  8532	-3.65345e-06	-0.566	0.566
  8533	-4.42423e-06	-0.566	0.566
  8534	-4.11052e-06	-0.566	0.566
  8535	-4.45277e-06	-0.566	0.566
  8536	-3.56467e-06	-0.566	0.566
  8537	-2.42384e-06	-0.566	0.566
  8538	-4.48243e-06	-0.566	0.566
  8539	-4.15235e-06	-0.566	0.566
  8540	-4.09242e-06	-0.566	0.566
  8541	-2.0607e-06	-0.566	0.566
  8542	-3.39396e-06	-0.566	0.566
  8543	-3.20726e-06	-0.566	0.566
  8544	-4.04641e-06	-0.566	0.566
  8545	-3.22751e-06	-0.566	0.566
  8546	-4.84331e-06	-0.566	0.566
  8547	-6.97984e-06	-0.566	0.566
  8548	-3.00958e-06	-0.566	0.566
  8549	-2.90076e-06	-0.566	0.566
  8550	-4.55041e-06	-0.566	0.566
  8551	-5.45145e-06	-0.566	0.566
  8552	-3.405e-06	-0.566	0.566
  8553	-7.50253e-06	-0.566	0.566
  8554	-3.57928e-06	-0.566	0.566
  8555	-2.74086e-06	-0.566	0.566
  8556	-3.27751e-06	-0.566	0.566
  8557	-3.62664e-06	-0.566	0.566
  8558	-3.98674e-06	-0.566	0.566
  8559	-5.35967e-06	-0.566	0.566
  8560	-4.72719e-06	-0.566	0.566
  8561	-2.67086e-06	-0.566	0.566
  8562	-6.11836e-06	-0.566	0.566
  8563	-4.80941e-06	-0.566	0.566
  8564	-2.10465e-06	-0.566	0.566
  8565	-4.73152e-06	-0.566	0.566
  8566	-3.15015e-06	-0.566	0.566
  8567	-2.80188e-06	-0.566	0.566
  8568	-3.54599e-06	-0.566	0.566
  8569	-4.1645e-06	-0.566	0.566
  8570	-4.60785e-06	-0.566	0.566
  8571	-2.39816e-06	-0.566	0.566
  8572	-2.75392e-06	-0.566	0.566
  8573	-4.04823e-06	-0.566	0.566
  8574	-2.92535e-06	-0.566	0.566
  8575	-3.11129e-06	-0.566	0.566
  8576	-3.77085e-06	-0.566	0.566
  8577	-3.8658e-06	-0.566	0.566
  8578	-3.34072e-06	-0.566	0.566
  8579	-1.65476e-06	-0.566	0.566
  8580	-5.92828e-06	-0.566	0.566
  8581	-2.35303e-06	-0.566	0.566
  8582	-4.56306e-06	-0.566	0.566
  8583	-4.60859e-06	-0.566	0.566
  8584	-6.54658e-06	-0.566	0.566
  8585	-2.44336e-06	-0.566	0.566
  8586	-4.53473e-06	-0.566	0.566
  8587	-2.64817e-06	-0.566	0.566
  8588	-3.99717e-06	-0.566	0.566
  8589	-6.6124e-06	-0.566	0.566
  8590	-3.09031e-06	-0.566	0.566
  8591	-2.50394e-06	-0.566	0.566
  8592	-2.76277e-06	-0.566	0.566
  8593	-4.21432e-06	-0.566	0.566
  8594	-3.64808e-06	-0.566	0.566
  8595	-2.82121e-06	-0.566	0.566
  8596	-4.04248e-06	-0.566	0.566
  8597	-2.44973e-06	-0.566	0.566
  8598	-2.93628e-06	-0.566	0.566
  8599	-2.75293e-06	-0.566	0.566
  8600	-2.76074e-06	-0.566	0.566
  8601	-2.10203e-06	-0.566	0.566
  8602	-4.5905e-06	-0.566	0.566
  8603	-4.03225e-06	-0.566	0.566
  8604	-2.4493e-06	-0.566	0.566
  8605	-3.65068e-06	-0.566	0.566
  8606	-1.27903e-06	-0.566	0.566
  8607	-5.62614e-06	-0.566	0.566
  8608	-5.35981e-06	-0.566	0.566
  8609	-3.89488e-06	-0.566	0.566
  8610	-1.4895e-06	-0.566	0.566
  8611	-4.42039e-06	-0.566	0.566
  8612	-4.22285e-06	-0.566	0.566
  8613	-4.35574e-06	-0.566	0.566
  8614	-2.17402e-06	-0.566	0.566
  8615	-4.29523e-06	-0.566	0.566
  8616	-3.83805e-06	-0.566	0.566
  8617	-4.99894e-06	-0.566	0.566
  8618	-3.21265e-06	-0.566	0.566
  8619	-4.01554e-06	-0.566	0.566
  8620	-3.21015e-06	-0.566	0.566
  8621	-2.51241e-06	-0.566	0.566
  8622	-3.3408e-06	-0.566	0.566
  8623	-2.51796e-06	-0.566	0.566
  8624	-4.61597e-06	-0.566	0.566
  8625	-5.05977e-06	-0.566	0.566
  8626	-2.1571e-06	-0.566	0.566
  8627	-3.64914e-06	-0.566	0.566
  8628	-2.99046e-06	-0.566	0.566
  8629	-5.9322e-06	-0.566	0.566
  8630	-4.68816e-06	-0.566	0.566
  8631	-3.83063e-06	-0.566	0.566
  8632	-3.9545e-06	-0.566	0.566
  8633	-3.15148e-06	-0.566	0.566
  8634	-2.27344e-06	-0.566	0.566
  8635	-3.2834e-06	-0.566	0.566
  8636	-2.83791e-06	-0.566	0.566
  8637	-3.39217e-06	-0.566	0.566
  8638	-4.00361e-06	-0.566	0.566
  8639	-2.68003e-06	-0.566	0.566
  8640	-2.21752e-06	-0.566	0.566
  8641	-3.53462e-06	-0.566	0.566
  8642	-4.21681e-06	-0.566	0.566
  8643	-1.60571e-06	-0.566	0.566
  8644	-3.96995e-06	-0.566	0.566
  8645	-4.49613e-06	-0.566	0.566
  8646	-4.2898e-06	-0.566	0.566
  8647	-3.20139e-06	-0.566	0.566
  8648	-3.50662e-06	-0.566	0.566
  8649	-4.06806e-06	-0.566	0.566
  8650	-4.19484e-06	-0.566	0.566
  8651	-4.16896e-06	-0.566	0.566
  8652	-3.30854e-06	-0.566	0.566
  8653	-3.26156e-06	-0.566	0.566
  8654	-3.2114e-06	-0.566	0.566
  8655	-4.09847e-06	-0.566	0.566
  8656	-4.66127e-06	-0.566	0.566
  8657	-3.97581e-06	-0.566	0.566
  8658	-3.83915e-06	-0.566	0.566
  8659	-1.80426e-06	-0.566	0.566
  8660	-5.09949e-06	-0.566	0.566
  8661	-3.28077e-06	-0.566	0.566
  8662	-3.68801e-06	-0.566	0.566
  8663	-2.12456e-06	-0.566	0.566
  8664	-3.89674e-06	-0.566	0.566
  8665	-3.0091e-06	-0.566	0.566
  8666	-2.66009e-06	-0.566	0.566
  8667	-4.20287e-06	-0.566	0.566
  8668	-3.22636e-06	-0.566	0.566
  8669	-4.46294e-06	-0.566	0.566
  8670	-1.51415e-06	-0.566	0.566
  8671	-2.86595e-06	-0.566	0.566
  8672	-4.67333e-06	-0.566	0.566
  8673	-3.21926e-06	-0.566	0.566
  8674	-2.76884e-06	-0.566	0.566
  8675	-3.10487e-06	-0.566	0.566
  8676	-3.09824e-06	-0.566	0.566
  8677	-5.14828e-06	-0.566	0.566
  8678	-2.21782e-06	-0.566	0.566
  8679	-2.95884e-06	-0.566	0.566
  8680	-4.32194e-06	-0.566	0.566
  8681	-3.6506e-06	-0.566	0.566
  8682	-2.19198e-06	-0.566	0.566
  8683	-5.76092e-06	-0.566	0.566
  8684	-4.24239e-06	-0.566	0.566
  8685	-4.34522e-06	-0.566	0.566
  8686	-3.52748e-06	-0.566	0.566
  8687	-3.57045e-06	-0.566	0.566
  8688	-4.16174e-06	-0.566	0.566
  8689	-3.23711e-06	-0.566	0.566
  8690	-2.4266e-06	-0.566	0.566
  8691	-3.46528e-06	-0.566	0.566
  8692	-3.4073e-06	-0.566	0.566
  8693	-3.62024e-06	-0.566	0.566
  8694	-3.61241e-06	-0.566	0.566
  8695	-2.14119e-06	-0.566	0.566
  8696	-3.42186e-06	-0.566	0.566
  8697	-3.98665e-06	-0.566	0.566
  8698	-4.37051e-06	-0.566	0.566
  8699	-5.42795e-06	-0.566	0.566
  8700	-4.73708e-06	-0.566	0.566
  8701	-3.95415e-06	-0.566	0.566
  8702	-4.41259e-06	-0.566	0.566
  8703	-2.29155e-06	-0.566	0.566
  8704	-5.94158e-06	-0.566	0.566
  8705	-4.57044e-06	-0.566	0.566
  8706	-2.66807e-06	-0.566	0.566
  8707	-3.07522e-06	-0.566	0.566
  8708	-1.26175e-06	-0.566	0.566
  8709	-3.50324e-06	-0.566	0.566
  8710	-2.3965e-06	-0.566	0.566
  8711	-4.04999e-06	-0.566	0.566
  8712	-2.72897e-06	-0.566	0.566
  8713	-3.08095e-06	-0.566	0.566
  8714	-4.38118e-06	-0.566	0.566
  8715	-3.2401e-06	-0.566	0.566
  8716	-4.32452e-06	-0.566	0.566
  8717	-2.85568e-06	-0.566	0.566
  8718	-3.87263e-06	-0.566	0.566
  8719	-2.24692e-06	-0.566	0.566
  8720	-5.15032e-06	-0.566	0.566
  8721	-2.38273e-06	-0.566	0.566
  8722	-3.75778e-06	-0.566	0.566
  8723	-3.21149e-06	-0.566	0.566
  8724	-2.94611e-06	-0.566	0.566
  8725	-3.00803e-06	-0.566	0.566
  8726	-2.09642e-06	-0.566	0.566
  8727	-4.48941e-06	-0.566	0.566
  8728	-4.29074e-06	-0.566	0.566
  8729	-5.55385e-06	-0.566	0.566
  8730	-6.7281e-06	-0.566	0.566
  8731	-3.24655e-06	-0.566	0.566
  8732	-2.18514e-06	-0.566	0.566
  8733	-2.03817e-06	-0.566	0.566
  8734	-2.97022e-06	-0.566	0.566
  8735	-2.01506e-06	-0.566	0.566
  8736	-2.47823e-06	-0.566	0.566
  8737	-3.03776e-06	-0.566	0.566
  8738	-3.07833e-06	-0.566	0.566
  8739	-5.07715e-06	-0.566	0.566
  8740	-2.9172e-06	-0.566	0.566
  8741	-5.2237e-06	-0.566	0.566
  8742	-4.5836e-06	-0.566	0.566
  8743	-1.81834e-06	-0.566	0.566
  8744	-3.27237e-06	-0.566	0.566
  8745	-4.39567e-06	-0.566	0.566
  8746	-2.20966e-06	-0.566	0.566
  8747	-3.32839e-06	-0.566	0.566
  8748	-2.26506e-06	-0.566	0.566
  8749	-3.14181e-06	-0.566	0.566
  8750	-3.78006e-06	-0.566	0.566
  8751	-4.87646e-06	-0.566	0.566
  8752	-2.12756e-06	-0.566	0.566
  8753	-4.58009e-06	-0.566	0.566
  8754	-4.17357e-06	-0.566	0.566
  8755	-4.97434e-06	-0.566	0.566
  8756	-3.02783e-06	-0.566	0.566
  8757	-5.12484e-06	-0.566	0.566
  8758	-4.05414e-06	-0.566	0.566
  8759	-4.33947e-06	-0.566	0.566
  8760	-4.09405e-06	-0.566	0.566
  8761	-3.19275e-06	-0.566	0.566
  8762	-2.93744e-06	-0.566	0.566
  8763	-3.25592e-06	-0.566	0.566
  8764	-1.89461e-06	-0.566	0.566
  8765	-2.11059e-06	-0.566	0.566
  8766	-2.76257e-06	-0.566	0.566
  8767	-2.61556e-06	-0.566	0.566
  8768	-2.89215e-06	-0.566	0.566
  8769	-2.92068e-06	-0.566	0.566
  8770	-4.23848e-06	-0.566	0.566
  8771	-2.53184e-06	-0.566	0.566
  8772	-4.72841e-06	-0.566	0.566
  8773	-2.27224e-06	-0.566	0.566
  8774	-5.20478e-06	-0.566	0.566
  8775	-2.21569e-06	-0.566	0.566
  8776	-2.47748e-06	-0.566	0.566
  8777	-4.86812e-06	-0.566	0.566
  8778	-4.00198e-06	-0.566	0.566
  8779	-4.67179e-06	-0.566	0.566
  8780	-3.23072e-06	-0.566	0.566
  8781	-1.33597e-06	-0.566	0.566
  8782	-2.88924e-06	-0.566	0.566
  8783	-5.2718e-06	-0.566	0.566
  8784	-3.36611e-06	-0.566	0.566
  8785	-3.89499e-06	-0.566	0.566
  8786	-2.4674e-06	-0.566	0.566
  8787	-3.07501e-06	-0.566	0.566
  8788	-3.25726e-06	-0.566	0.566
  8789	-3.39302e-06	-0.566	0.566
  8790	-3.68701e-06	-0.566	0.566
  8791	-4.35266e-06	-0.566	0.566
  8792	-4.06831e-06	-0.566	0.566
  8793	-4.66474e-06	-0.566	0.566
